pH,ionic_strength_mM,zeta_mV_predicted,V_max_kT
6.338983050847458,12.579655582885128,-25.232168135224086,29.585315632601695
6.389830508474576,12.579655582885128,-25.683854046153073,31.401604097785636
6.4406779661016955,12.579655582885128,-26.13553995708207,33.267588215654875
6.491525423728813,12.579655582885128,-26.58722586801105,35.181419829063444
6.5423728813559325,12.579655582885128,-27.038911778940044,37.14464690814076
6.593220338983051,12.579655582885128,-27.490597689869034,39.15587308790422
6.6440677966101696,12.579655582885128,-27.94228360079802,41.21681104104037
6.694915254237289,12.579655582885128,-28.393969511727015,43.3253733028158
6.745762711864407,12.579655582885128,-28.845655422655994,45.48313775981495
6.796610169491526,12.579655582885128,-29.29734133358499,47.69012764188721
6.8474576271186445,12.579655582885128,-29.74902724451398,49.945299939024245
6.898305084745763,12.579655582885128,-30.200713155442966,52.2488390764996
6.9491525423728815,12.579655582885128,-30.652399066371952,54.600903419763796
7.0,12.579655582885128,-31.10408497730094,57.00162290439746
4.0,13.170507225241966,-13.256709125739768,-0.1779180894689864
4.0508474576271185,13.170507225241966,-13.41415019693079,-0.1779180879827327
4.101694915254237,13.170507225241966,-13.57159126812181,-0.177918086478932
4.1525423728813555,13.170507225241966,-13.729032339312834,-0.17791808495758424
4.203389830508475,13.170507225241966,-13.886473410503857,-0.11055949954373018
4.254237288135593,13.170507225241966,-14.043914481694879,0.07604632082301986
4.305084745762712,13.170507225241966,-14.201355552885902,0.2692662125181299
4.3559322033898304,13.170507225241966,-14.358796624076923,0.4690271160398953
4.406779661016949,13.170507225241966,-14.516237695267945,0.6752420225732199
4.4576271186440675,13.170507225241966,-14.673678766458968,0.8879595311379908
4.508474576271187,13.170507225241966,-14.831119837649993,1.1070724853849587
4.559322033898305,13.170507225241966,-14.988560908841013,1.3325495782632206
4.610169491525424,13.170507225241966,-15.146001980032036,1.5643670319269578
4.661016949152542,13.170507225241966,-15.303443051223057,1.8024810594474983
4.711864406779661,13.170507225241966,-15.460884122414079,2.046871361328117
4.762711864406779,13.170507225241966,-15.618325193605102,2.297599135261877
4.813559322033898,13.170507225241966,-15.775766264796124,2.554450235698638
4.864406779661017,13.170507225241966,-15.933207335987149,2.817660532056081
4.915254237288136,13.170507225241966,-16.090648407178172,3.0869992933745802
4.966101694915254,13.170507225241966,-16.24808947836919,3.3624804342711876
