294	1.20
	0.000000	0.000000	0.000000
zein_blocked.pdb	-3.799501	-6.831500	-12.378501
kappa_casein_frag.pdb	-2.358501	4.961500	-12.094500
-0.523599	2.295480	1.008277	3	29	91	741.50
-3.141593	0.674054	1.013609	270	22	48	740.94
2.356194	2.251330	-2.330739	16	32	20	740.83
-0.261799	2.349581	-2.702517	276	82	54	740.47
-2.617994	0.674054	1.013609	261	47	57	740.33
-2.356194	1.256302	0.062705	263	68	41	740.13
2.356194	1.134796	2.434290	287	7	46	739.99
2.356194	0.961715	0.014085	290	41	37	739.67
-1.047198	2.108018	1.311430	12	34	87	739.17
-1.047198	1.569311	-3.003978	248	268	47	739.04
2.879793	1.545873	-1.877082	279	282	10	738.97
2.617994	0.418037	1.360082	2	55	72	738.92
-0.261799	1.982574	-1.115518	283	18	16	738.40
1.832596	1.045978	0.343692	276	37	36	737.86
-1.308997	1.574060	2.783565	271	28	46	736.26
2.617994	1.025536	1.576859	280	28	52	735.77
1.832596	2.153910	-1.714959	36	27	21	735.70
2.879793	0.418037	1.360082	286	57	72	735.40
0.000000	1.846342	-1.796954	282	48	21	735.38
1.308997	0.992645	-1.723759	18	1	81	735.27
-0.785398	0.290380	-0.796960	263	33	90	734.57
-1.570796	1.247695	1.809890	235	7	38	734.55
-2.094395	2.349581	-2.702517	229	30	9	734.13
-2.617994	0.831641	0.616218	264	51	50	734.10
2.617994	2.153910	-1.714959	20	59	21	733.78
-1.047198	1.869911	2.701025	3	53	49	733.60
-1.047198	2.164094	-2.991358	277	37	36	733.29
2.617994	1.195355	1.200319	272	17	48	733.23
2.356194	0.906588	1.252948	269	17	45	732.83
1.570796	1.135813	-2.658866	32	40	76	732.82
-1.832596	2.349581	-2.702517	230	16	10	732.67
0.261799	2.187132	-0.479875	280	283	7	732.58
-1.047198	1.391910	3.030322	252	266	51	732.49
-1.047198	1.488617	1.159546	38	44	62	731.56
-0.261799	2.187132	-0.479875	265	288	7	731.50
1.832596	1.617114	-1.572037	48	25	59	731.42
-0.785398	2.041297	-2.664597	275	36	30	731.36
-2.094395	1.417623	-0.202254	251	62	38	731.30
-1.570796	1.391910	3.030322	232	289	51	731.24
2.094395	2.251330	-2.330739	18	25	20	731.11
1.570796	1.325504	-1.671296	38	12	74	730.86
0.261799	1.732874	-0.951685	290	21	19	730.68
-2.617994	2.041297	-2.664597	231	59	25	730.17
-2.879793	0.762244	-0.273349	10	62	76	729.57
2.094395	0.906588	1.252948	269	21	45	729.29
-2.356194	0.831641	0.616218	257	45	50	729.19
2.356194	1.569311	-3.003978	287	288	32	729.11
-2.094395	2.349581	-2.702517	232	31	11	728.85
-3.141593	2.396274	-1.959260	286	260	49	728.32
1.832596	1.135813	-2.658866	26	50	76	728.22
2.094395	0.906588	1.252948	268	22	45	728.21
2.094395	0.929350	-2.910676	8	42	71	727.95
2.356194	0.910508	1.903534	289	32	56	727.86
2.356194	1.113094	-0.272241	293	40	31	727.60
1.570796	0.910508	1.903534	225	292	21	727.56
2.617994	1.870545	-2.976234	291	285	36	727.38
2.617994	1.506530	1.988858	278	254	54	727.28
-2.094395	0.709924	0.218797	254	62	66	726.91
-2.617994	0.831641	0.616218	264	52	50	726.86
-3.141593	1.113094	-0.272241	266	11	22	726.37
-0.261799	1.195355	1.200319	6	66	43	726.34
-2.094395	0.961715	0.014085	252	65	57	726.32
-1.047198	2.456751	-1.503343	232	3	7	726.26
-2.879793	0.831641	0.616218	273	56	50	725.88
2.356194	1.736875	3.023612	283	284	38	725.67
2.617994	1.948085	-2.363031	13	40	29	725.65
-3.141593	0.910508	1.903534	271	49	56	724.84
-2.356194	1.606104	-0.451151	264	69	34	724.49
2.879793	1.554776	0.100351	289	50	23	724.34
2.617994	1.134796	2.434290	291	7	46	724.27
-0.523599	1.554776	0.100351	288	3	27	723.73
2.879793	1.256302	0.062705	255	291	30	723.73
2.356194	2.153910	-1.714959	25	42	21	723.58
2.094395	2.396274	-1.959260	26	34	13	723.46
-1.047198	1.569311	-3.003978	248	267	47	722.85
-1.047198	1.168678	2.108595	275	12	54	722.72
2.879793	1.741644	-2.695914	6	20	31	722.35
-0.261799	1.134796	2.434290	289	261	50	722.28
-1.308997	1.218453	2.777284	242	276	54	722.22
-3.141593	1.045978	0.343692	271	38	39	722.22
-3.141593	0.458961	-0.107937	20	46	83	722.19
-2.356194	1.870545	-2.976234	221	39	27	722.18
0.000000	0.906588	1.252948	287	263	50	721.32
-2.879793	1.904882	-1.478089	288	16	18	721.31
-3.141593	0.906588	1.252948	272	23	49	720.72
-3.141593	2.104282	-0.813972	0	46	11	720.51
-1.832596	1.569311	-3.003978	225	11	47	720.49
-0.523599	1.555207	1.708892	0	51	56	720.20
2.617994	2.041297	-2.664597	5	16	29	720.12
-3.141593	1.433411	-1.035986	272	4	14	719.91
-2.617994	0.615174	-0.666022	3	50	88	719.72
-2.617994	0.615174	-0.666022	2	50	87	718.88
1.832596	0.640596	-2.797608	1	40	87	718.72
1.047198	1.545873	-1.877082	32	283	59	718.60
-0.261799	0.640596	-2.797608	289	292	82	718.51
2.356194	0.700570	1.559208	275	20	50	718.35
2.617994	0.906588	1.252948	270	14	45	718.07
2.356194	1.846342	-1.796954	32	58	43	718.02
2.617994	1.696674	-1.253233	233	272	13	717.97
-3.141593	1.256302	0.062705	290	58	35	717.95
-0.261799	0.080730	-2.622036	0	29	84	717.78
2.356194	0.297065	2.160177	284	42	74	717.67
-2.094395	1.870545	-2.976234	224	28	31	717.47
2.617994	1.391910	3.030322	4	4	39	717.23
-2.617994	0.700570	1.559208	290	289	34	717.02
2.617994	1.569311	-3.003978	290	284	30	716.88
-2.617994	1.194549	-0.801900	277	1	13	716.82
-0.261799	1.732874	-0.951685	6	35	20	716.55
1.570796	1.045978	0.343692	280	38	36	716.08
-1.047198	2.251330	-2.330739	246	293	20	716.07
-1.047198	0.615174	-0.666022	249	27	83	716.06
-2.356194	2.393226	1.857173	11	19	84	715.92
0.261799	1.195355	1.200319	5	268	36	715.58
2.356194	1.195355	1.200319	250	289	43	715.39
0.523599	1.135813	-2.658866	18	284	72	715.07
2.879793	1.982574	-1.115518	20	70	29	715.03
2.617994	0.674054	1.013609	278	33	51	714.89
0.000000	0.700570	1.559208	292	268	60	714.82
-3.141593	2.164094	-2.991358	10	0	43	714.63
0.000000	1.982574	-1.115518	1	48	27	714.46
2.879793	0.418037	1.360082	281	46	66	714.44
-0.523599	2.760637	2.781135	264	44	74	714.03
2.094395	1.025536	1.576859	266	12	45	714.01
-0.785398	1.869911	2.701025	267	16	43	713.76
-1.308997	2.719179	-1.780644	237	11	289	713.55
-1.308997	1.998705	2.370472	271	25	46	713.34
-2.094395	0.709924	0.218797	255	61	66	713.07
1.570796	1.045978	0.343692	280	39	36	713.04
0.000000	1.335669	0.897240	0	83	54	712.62
0.000000	0.379747	-1.713059	280	23	96	712.49
0.261799	0.906588	1.252948	6	265	50	712.35
-3.141593	2.343981	-1.040456	10	77	9	711.91
1.308997	1.128190	-2.288622	27	15	78	711.86
1.047198	0.640596	-2.797608	18	29	89	711.49
2.356194	1.982574	-1.115518	41	47	29	710.85
-1.570796	0.458961	-0.107937	253	45	80	710.81
2.356194	1.756530	-2.105156	260	277	17	710.75
1.832596	1.014500	0.906702	271	32	43	710.22
-0.523599	1.440580	2.260026	277	8	50	709.99
1.832596	1.948085	-2.363031	252	0	28	709.96
2.356194	1.247695	1.809890	256	258	43	709.66
1.047198	0.080730	-2.622036	280	43	91	709.50
