192	1.20
	0.000000	0.000000	0.000000
zein_blocked.pdb	-3.799501	-6.831500	-12.378501
alpha_whey_clean.pdb	41.957500	92.986496	10.825000
1.308997	0.618092	2.539118	172	11	39	1109.96
-1.570796	1.824694	1.850876	179	19	47	1073.84
-1.308997	1.617114	-1.572037	176	12	47	1016.84
-2.094395	2.299159	2.264663	178	23	45	997.11
1.047198	1.721184	-0.153948	172	16	41	995.65
0.523599	0.762244	-0.273349	168	12	42	987.77
-0.785398	1.417623	-0.202254	169	20	43	981.21
0.261799	1.128190	-2.288622	177	15	41	971.80
0.523599	0.866395	-2.492918	178	18	42	960.98
-2.094395	0.290380	-0.796960	173	19	35	959.13
-2.356194	2.073035	2.027405	179	19	46	953.73
-1.832596	1.599406	1.426070	177	10	40	949.42
0.523599	1.836682	-0.676006	176	23	45	945.70
-1.570796	1.555207	1.708892	183	17	48	945.67
-3.141593	1.875281	0.107086	170	16	40	938.29
1.308997	0.290380	-0.796960	169	13	42	937.57
0.523599	0.640596	-2.797608	173	14	38	926.53
-1.047198	2.455966	-0.641220	168	21	40	924.73
1.570796	1.218453	2.777284	174	9	40	923.88
-2.617994	2.881233	-2.582574	163	16	37	923.70
-2.356194	0.674054	1.013609	178	21	40	923.29
-0.523599	0.618092	2.539118	169	24	34	917.33
-0.261799	0.618092	2.539118	168	21	34	915.18
1.047198	1.721184	-0.153948	173	16	42	913.41
2.356194	1.599406	1.426070	178	19	50	912.15
0.000000	1.168678	2.108595	173	23	43	910.82
-1.570796	1.440580	2.260026	185	26	46	907.68
1.570796	2.588535	-2.976617	176	6	38	903.61
0.785398	1.756530	-2.105156	180	16	45	901.42
1.832596	2.180315	-1.357379	174	17	43	901.02
1.570796	0.379747	-1.713059	168	22	42	898.59
1.832596	0.080730	-2.622036	175	23	41	898.35
1.047198	0.419640	2.974122	174	16	40	897.20
-1.047198	1.134796	2.434290	177	13	39	892.48
-1.570796	2.664082	-1.071402	169	20	40	891.03
0.261799	0.496451	0.593859	182	29	40	890.71
2.094395	1.599406	1.426070	178	20	50	890.70
0.000000	0.866395	-2.492918	178	19	42	890.65
0.785398	0.419640	2.974122	174	17	40	889.25
0.000000	1.168678	2.108595	174	23	44	886.86
-1.047198	0.297065	2.160177	173	14	41	886.62
0.261799	0.866395	-2.492918	178	19	42	884.97
0.785398	2.089241	-0.114193	173	16	43	884.01
-0.523599	2.984978	1.954446	170	10	41	882.90
-0.785398	1.301460	-0.509251	173	19	47	882.43
0.785398	0.733948	3.021411	175	16	41	882.21
-1.570796	1.506530	1.988858	184	22	47	882.18
