192	1.20
	0.000000	0.000000	0.000000
zein_blocked.pdb	-3.799501	-6.831500	-12.378501
alphaS1_casein_frag.pdb	-0.250500	2.795000	-0.287499
0.000000	2.724429	-0.348782	164	11	24	1071.28
-1.570796	0.203748	0.590255	166	28	36	1052.17
-1.047198	2.164094	-2.991358	180	188	32	996.97
1.570796	0.080730	-2.622036	169	29	40	974.37
0.785398	0.379747	-1.713059	171	24	47	964.48
-0.785398	0.685216	-1.712745	186	22	52	964.13
-2.617994	1.413347	-1.339188	181	24	41	957.08
-2.617994	1.134497	-1.109631	184	23	42	953.42
-2.094395	2.881233	-2.582574	162	14	26	933.89
-0.523599	2.979456	-1.009304	164	12	25	932.71
0.785398	1.872854	1.543456	178	19	54	931.36
1.570796	1.870545	-2.976234	0	33	36	928.15
-1.570796	2.164094	-2.991358	169	0	32	925.61
0.785398	1.766067	2.153843	167	12	46	921.83
-0.261799	0.370812	-2.547742	4	22	48	915.00
-0.523599	1.168678	2.108595	179	33	43	914.44
-0.785398	1.766067	2.153843	179	32	51	911.12
-0.523599	1.736875	3.023612	170	38	36	907.67
-0.785398	1.998705	2.370472	174	32	49	900.73
-0.785398	2.174483	2.653697	171	34	45	898.82
-1.047198	2.719179	-1.780644	164	8	31	896.21
-0.523599	2.295480	1.008277	183	10	50	894.38
-2.617994	2.881233	-2.582574	161	24	25	891.74
-1.308997	0.571433	-1.188419	186	29	50	890.82
1.832596	2.063651	-2.044600	1	24	40	888.72
1.047198	2.592629	0.909713	4	22	50	888.52
-0.785398	2.979456	-1.009304	163	17	25	886.81
-0.785398	2.115563	0.685730	189	9	48	886.54
-0.785398	2.174483	2.653697	172	34	46	883.72
-2.617994	1.510910	-0.740472	185	28	38	882.14
-1.832596	1.836682	-0.676006	173	37	38	881.16
-2.356194	0.571433	-1.188419	189	19	47	879.03
-2.356194	1.135834	-1.431087	181	21	43	874.79
-2.617994	1.433411	-1.035986	183	26	40	873.60
2.356194	2.251330	-2.330739	188	34	38	873.27
-2.879793	1.510910	-0.740472	187	27	38	869.57
0.785398	2.089241	-0.114193	186	25	33	863.26
-2.094395	2.579248	-2.364801	159	18	31	861.63
1.047198	2.592629	0.909713	4	21	50	859.22
-1.832596	1.909857	-0.381669	175	40	33	857.02
-1.047198	0.685216	-1.712745	187	21	52	856.27
-1.308997	2.719179	-1.780644	161	13	31	853.23
-2.879793	1.982574	-1.115518	184	28	36	851.61
1.832596	0.640596	-2.797608	174	29	42	849.16
-2.356194	2.881233	-2.582574	160	19	25	848.72
-0.785398	1.824694	1.850876	181	26	54	846.73
1.047198	0.619654	-2.216909	176	26	45	846.66
0.000000	0.906588	1.252948	183	17	35	846.12
-2.617994	1.113094	-0.272241	189	33	39	845.83
-2.094395	0.961715	0.014085	180	18	34	843.62
-2.094395	2.251330	-2.330739	160	19	38	843.04
-1.308997	2.164094	-2.991358	175	190	32	841.82
-0.523599	1.736875	3.023612	170	37	36	841.54
0.785398	1.824694	1.850876	172	15	52	838.88
-0.785398	2.349581	-2.702517	181	17	33	838.76
-1.308997	0.379747	-1.713059	0	22	50	837.74
-1.047198	2.979456	-1.009304	161	22	24	836.97
-1.832596	2.579248	-2.364801	161	13	32	836.06
2.094395	2.153910	-1.714959	2	23	40	834.65
-0.523599	0.910508	1.903534	181	18	35	833.82
2.094395	2.251330	-2.330739	191	32	38	832.42
-0.785398	2.979456	-1.009304	162	17	25	831.44
-0.785398	0.640596	-2.797608	190	7	46	831.06
0.523599	1.506530	1.988858	167	20	46	830.82
-1.308997	2.579248	-2.364801	167	3	32	830.08
-2.356194	2.881233	-2.582574	161	19	26	830.01
1.570796	0.866395	-2.492918	178	27	46	828.84
-0.785398	0.370812	-2.547742	2	15	48	827.87
-0.261799	0.619654	-2.216909	191	21	51	825.46
1.047198	2.089241	-0.114193	184	25	33	824.42
-2.879793	1.433411	-1.035986	185	25	40	823.80
0.261799	1.310100	1.488307	179	22	39	823.26
-1.047198	2.251330	-2.330739	172	2	39	822.99
-0.785398	1.869911	2.701025	174	38	43	822.89
1.570796	0.370812	-2.547742	171	28	43	821.08
1.570796	0.640596	-2.797608	177	31	43	820.78
-2.356194	0.961715	0.014085	180	19	34	819.41
-1.832596	2.719179	-1.780644	160	24	31	818.10
-1.570796	0.379747	-1.713059	0	19	50	816.97
-2.356194	1.242974	-2.977882	162	10	41	816.82
-1.570796	2.041297	-2.664597	166	4	39	815.55
1.308997	1.374601	-2.456031	189	24	44	814.73
1.832596	2.863997	0.549740	186	32	42	814.59
1.832596	2.863997	0.549740	185	30	40	812.16
-0.523599	0.619654	-2.216909	0	19	51	811.72
1.570796	1.948085	-2.363031	0	25	40	810.64
2.356194	1.696674	-1.253233	5	20	47	810.23
-2.356194	1.045978	0.343692	181	20	34	810.17
-2.356194	1.948085	-2.363031	162	22	44	809.47
-0.523599	1.812176	0.656819	2	16	48	809.46
-2.617994	2.588535	-2.976617	160	18	26	808.64
